id,lat,lon,n_trigger_events,lambda,trigger_probability,expected_loss,premium
px_000286,35.25,8.65,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000287,35.25,8.75,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000288,35.25,8.85,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000289,35.25,8.95,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000290,35.25,9.05,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000291,35.25,9.15,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_000292,35.25,9.25,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_000293,35.25,9.35,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_000294,35.25,9.45,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_000295,35.25,9.55,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_000296,35.25,9.65,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_000297,35.25,9.75,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_000298,35.25,9.85,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_000299,35.25,9.95,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_000300,35.25,10.05,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_000301,35.25,10.15,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000302,35.25,10.25,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000303,35.25,10.35,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000304,35.25,10.45,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000305,35.25,10.55,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000306,35.25,10.65,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000307,35.25,10.75,0,0.0,0.0,0.0,0.0
px_000308,35.25,10.85,0,0.0,0.0,0.0,0.0
px_000309,35.25,10.95,0,0.0,0.0,0.0,0.0
px_000310,35.25,11.05,0,0.0,0.0,0.0,0.0
px_000311,35.25,11.15,0,0.0,0.0,0.0,0.0
px_000312,35.25,11.25,0,0.0,0.0,0.0,0.0
px_000313,35.25,11.35,0,0.0,0.0,0.0,0.0
px_000314,35.25,11.45,0,0.0,0.0,0.0,0.0
px_000315,35.25,11.55,0,0.0,0.0,0.0,0.0
px_000316,35.25,11.65,0,0.0,0.0,0.0,0.0
px_000317,35.25,11.75,0,0.0,0.0,0.0,0.0
px_000318,35.25,11.85,0,0.0,0.0,0.0,0.0
px_000319,35.25,11.95,0,0.0,0.0,0.0,0.0
px_000320,35.25,12.05,0,0.0,0.0,0.0,0.0
px_000321,35.25,12.15,0,0.0,0.0,0.0,0.0
px_000322,35.25,12.25,0,0.0,0.0,0.0,0.0
px_000323,35.25,12.35,0,0.0,0.0,0.0,0.0
px_000324,35.25,12.45,0,0.0,0.0,0.0,0.0
px_000325,35.25,12.55,0,0.0,0.0,0.0,0.0
px_000326,35.25,12.65,0,0.0,0.0,0.0,0.0
px_000327,35.25,12.75,0,0.0,0.0,0.0,0.0
px_000328,35.25,12.85,0,0.0,0.0,0.0,0.0
px_000329,35.25,12.95,0,0.0,0.0,0.0,0.0
px_000330,35.25,13.05,0,0.0,0.0,0.0,0.0
px_000331,35.25,13.15,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000332,35.25,13.25,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
