id,lat,lon,n_trigger_events,lambda,trigger_probability,expected_loss,premium
px_000789,45.35,7.95,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_000790,45.35,8.05,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_000791,45.35,8.15,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000792,45.35,8.25,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000793,45.35,8.35,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000794,45.35,8.45,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000795,45.35,8.55,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000796,45.35,8.65,0,0.0,0.0,0.0,0.0
px_000797,45.35,8.75,0,0.0,0.0,0.0,0.0
px_000798,45.35,8.85,0,0.0,0.0,0.0,0.0
px_000799,45.35,8.95,0,0.0,0.0,0.0,0.0
px_000800,45.35,9.05,0,0.0,0.0,0.0,0.0
px_000801,45.35,9.15,0,0.0,0.0,0.0,0.0
px_000802,45.35,9.25,0,0.0,0.0,0.0,0.0
px_000803,45.35,9.35,0,0.0,0.0,0.0,0.0
px_000804,45.35,9.45,0,0.0,0.0,0.0,0.0
px_000805,45.35,9.55,0,0.0,0.0,0.0,0.0
px_000806,45.35,9.65,0,0.0,0.0,0.0,0.0
px_000807,45.35,9.75,0,0.0,0.0,0.0,0.0
px_000808,45.35,9.85,0,0.0,0.0,0.0,0.0
px_000809,45.35,9.95,0,0.0,0.0,0.0,0.0
px_000810,45.35,10.05,0,0.0,0.0,0.0,0.0
px_000811,45.35,10.15,0,0.0,0.0,0.0,0.0
px_000812,45.35,10.25,0,0.0,0.0,0.0,0.0
px_000813,45.35,10.35,0,0.0,0.0,0.0,0.0
px_000814,45.35,10.45,0,0.0,0.0,0.0,0.0
px_000815,45.35,10.55,0,0.0,0.0,0.0,0.0
px_000816,45.35,10.65,0,0.0,0.0,0.0,0.0
px_000817,45.35,10.75,0,0.0,0.0,0.0,0.0
px_000818,45.35,10.85,0,0.0,0.0,0.0,0.0
px_000819,45.35,10.95,0,0.0,0.0,0.0,0.0
px_000820,45.35,11.05,0,0.0,0.0,0.0,0.0
px_000821,45.35,11.15,0,0.0,0.0,0.0,0.0
px_000822,45.35,11.25,0,0.0,0.0,0.0,0.0
px_000823,45.35,11.35,0,0.0,0.0,0.0,0.0
px_000824,45.35,11.45,0,0.0,0.0,0.0,0.0
px_000825,45.35,11.55,0,0.0,0.0,0.0,0.0
px_000826,45.35,11.65,0,0.0,0.0,0.0,0.0
px_000827,45.35,11.75,0,0.0,0.0,0.0,0.0
px_000828,45.35,11.85,0,0.0,0.0,0.0,0.0
px_000829,45.35,11.95,0,0.0,0.0,0.0,0.0
px_000830,45.35,12.05,0,0.0,0.0,0.0,0.0
px_000831,45.35,12.15,0,0.0,0.0,0.0,0.0
px_000832,45.35,12.25,0,0.0,0.0,0.0,0.0
px_000833,45.35,12.35,0,0.0,0.0,0.0,0.0
px_000834,45.35,12.45,0,0.0,0.0,0.0,0.0
px_000835,45.35,12.55,0,0.0,0.0,0.0,0.0
px_000836,45.35,12.65,0,0.0,0.0,0.0,0.0
px_000837,45.35,12.75,0,0.0,0.0,0.0,0.0
px_000838,45.35,12.85,0,0.0,0.0,0.0,0.0
px_000839,45.35,12.95,0,0.0,0.0,0.0,0.0
px_000840,45.45,7.05,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000841,45.45,7.15,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000842,45.45,7.25,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000843,45.45,7.35,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000844,45.45,7.45,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_000845,45.45,7.55,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_000846,45.45,7.65,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_000847,45.45,7.75,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000848,45.45,7.85,4,0.2,0.18126924692201818,906.3462346100908,1132.9327932626136
px_000849,45.45,7.95,5,0.25,0.22119921692859512,1105.9960846429756,1382.4951058037195
px_000850,45.45,8.05,5,0.25,0.22119921692859512,1105.9960846429756,1382.4951058037195
px_000851,45.45,8.15,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_000852,45.45,8.25,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_000853,45.45,8.35,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000854,45.45,8.45,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000855,45.45,8.55,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000856,45.45,8.65,0,0.0,0.0,0.0,0.0
px_000857,45.45,8.75,0,0.0,0.0,0.0,0.0
px_000858,45.45,8.85,0,0.0,0.0,0.0,0.0
px_000859,45.45,8.95,0,0.0,0.0,0.0,0.0
px_000860,45.45,9.05,0,0.0,0.0,0.0,0.0
px_000861,45.45,9.15,0,0.0,0.0,0.0,0.0
px_000862,45.45,9.25,0,0.0,0.0,0.0,0.0
px_000863,45.45,9.35,0,0.0,0.0,0.0,0.0
px_000864,45.45,9.45,0,0.0,0.0,0.0,0.0
px_000865,45.45,9.55,0,0.0,0.0,0.0,0.0
px_000866,45.45,9.65,0,0.0,0.0,0.0,0.0
px_000867,45.45,9.75,0,0.0,0.0,0.0,0.0
px_000868,45.45,9.85,0,0.0,0.0,0.0,0.0
px_000869,45.45,9.95,0,0.0,0.0,0.0,0.0
px_000870,45.45,10.05,0,0.0,0.0,0.0,0.0
px_000871,45.45,10.15,0,0.0,0.0,0.0,0.0
px_000872,45.45,10.25,0,0.0,0.0,0.0,0.0
px_000873,45.45,10.35,0,0.0,0.0,0.0,0.0
px_000874,45.45,10.45,0,0.0,0.0,0.0,0.0
px_000875,45.45,10.55,0,0.0,0.0,0.0,0.0
px_000876,45.45,10.65,0,0.0,0.0,0.0,0.0
px_000877,45.45,10.75,0,0.0,0.0,0.0,0.0
px_000878,45.45,10.85,0,0.0,0.0,0.0,0.0
px_000879,45.45,10.95,0,0.0,0.0,0.0,0.0
px_000880,45.45,11.05,0,0.0,0.0,0.0,0.0
px_000881,45.45,11.15,0,0.0,0.0,0.0,0.0
px_000882,45.45,11.25,0,0.0,0.0,0.0,0.0
px_000883,45.45,11.35,0,0.0,0.0,0.0,0.0
px_000884,45.45,11.45,0,0.0,0.0,0.0,0.0
px_000885,45.45,11.55,0,0.0,0.0,0.0,0.0
px_000886,45.45,11.65,0,0.0,0.0,0.0,0.0
px_000887,45.45,11.75,0,0.0,0.0,0.0,0.0
px_000888,45.45,11.85,0,0.0,0.0,0.0,0.0
px_000889,45.45,11.95,0,0.0,0.0,0.0,0.0
px_000890,45.45,12.05,0,0.0,0.0,0.0,0.0
px_000891,45.45,12.15,0,0.0,0.0,0.0,0.0
px_000892,45.45,12.25,0,0.0,0.0,0.0,0.0
px_000893,45.45,12.35,0,0.0,0.0,0.0,0.0
px_000894,45.45,12.45,0,0.0,0.0,0.0,0.0
px_000895,45.45,12.55,0,0.0,0.0,0.0,0.0
px_000896,45.45,12.65,0,0.0,0.0,0.0,0.0
px_000897,45.45,12.75,0,0.0,0.0,0.0,0.0
px_000898,45.45,12.85,0,0.0,0.0,0.0,0.0
px_000899,45.45,12.95,0,0.0,0.0,0.0,0.0
px_000900,45.55,7.05,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000901,45.55,7.15,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000902,45.55,7.25,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000903,45.55,7.35,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000904,45.55,7.45,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000905,45.55,7.55,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_000906,45.55,7.65,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_000907,45.55,7.75,4,0.2,0.18126924692201818,906.3462346100908,1132.9327932626136
px_000908,45.55,7.85,4,0.2,0.18126924692201818,906.3462346100908,1132.9327932626136
px_000909,45.55,7.95,5,0.25,0.22119921692859512,1105.9960846429756,1382.4951058037195
px_000910,45.55,8.05,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_000911,45.55,8.15,4,0.2,0.18126924692201818,906.3462346100908,1132.9327932626136
px_000912,45.55,8.25,4,0.2,0.18126924692201818,906.3462346100908,1132.9327932626136
px_000913,45.55,8.35,4,0.2,0.18126924692201818,906.3462346100908,1132.9327932626136
px_000914,45.55,8.45,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000915,45.55,8.55,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000916,45.55,8.65,0,0.0,0.0,0.0,0.0
px_000917,45.55,8.75,0,0.0,0.0,0.0,0.0
px_000918,45.55,8.85,0,0.0,0.0,0.0,0.0
px_000919,45.55,8.95,0,0.0,0.0,0.0,0.0
px_000920,45.55,9.05,0,0.0,0.0,0.0,0.0
px_000921,45.55,9.15,0,0.0,0.0,0.0,0.0
px_000922,45.55,9.25,0,0.0,0.0,0.0,0.0
px_000923,45.55,9.35,0,0.0,0.0,0.0,0.0
px_000924,45.55,9.45,0,0.0,0.0,0.0,0.0
px_000925,45.55,9.55,0,0.0,0.0,0.0,0.0
px_000926,45.55,9.65,0,0.0,0.0,0.0,0.0
px_000927,45.55,9.75,0,0.0,0.0,0.0,0.0
px_000928,45.55,9.85,0,0.0,0.0,0.0,0.0
px_000929,45.55,9.95,0,0.0,0.0,0.0,0.0
px_000930,45.55,10.05,0,0.0,0.0,0.0,0.0
px_000931,45.55,10.15,0,0.0,0.0,0.0,0.0
px_000932,45.55,10.25,0,0.0,0.0,0.0,0.0
px_000933,45.55,10.35,0,0.0,0.0,0.0,0.0
px_000934,45.55,10.45,0,0.0,0.0,0.0,0.0
px_000935,45.55,10.55,0,0.0,0.0,0.0,0.0
px_000936,45.55,10.65,0,0.0,0.0,0.0,0.0
px_000937,45.55,10.75,0,0.0,0.0,0.0,0.0
px_000938,45.55,10.85,0,0.0,0.0,0.0,0.0
px_000939,45.55,10.95,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000940,45.55,11.05,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000941,45.55,11.15,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_000942,45.55,11.25,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_000943,45.55,11.35,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000944,45.55,11.45,0,0.0,0.0,0.0,0.0
px_000945,45.55,11.55,0,0.0,0.0,0.0,0.0
px_000946,45.55,11.65,0,0.0,0.0,0.0,0.0
px_000947,45.55,11.75,0,0.0,0.0,0.0,0.0
px_000948,45.55,11.85,0,0.0,0.0,0.0,0.0
px_000949,45.55,11.95,0,0.0,0.0,0.0,0.0
px_000950,45.55,12.05,0,0.0,0.0,0.0,0.0
px_000951,45.55,12.15,0,0.0,0.0,0.0,0.0
px_000952,45.55,12.25,0,0.0,0.0,0.0,0.0
px_000953,45.55,12.35,0,0.0,0.0,0.0,0.0
px_000954,45.55,12.45,0,0.0,0.0,0.0,0.0
px_000955,45.55,12.55,0,0.0,0.0,0.0,0.0
px_000956,45.55,12.65,0,0.0,0.0,0.0,0.0
px_000957,45.55,12.75,0,0.0,0.0,0.0,0.0
px_000958,45.55,12.85,0,0.0,0.0,0.0,0.0
px_000959,45.55,12.95,0,0.0,0.0,0.0,0.0
px_000960,45.65,7.05,0,0.0,0.0,0.0,0.0
px_000961,45.65,7.15,0,0.0,0.0,0.0,0.0
px_000962,45.65,7.25,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000963,45.65,7.35,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000964,45.65,7.45,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000965,45.65,7.55,0,0.0,0.0,0.0,0.0
px_000966,45.65,7.65,0,0.0,0.0,0.0,0.0
px_000967,45.65,7.75,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000968,45.65,7.85,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000969,45.65,7.95,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000970,45.65,8.05,4,0.2,0.18126924692201818,906.3462346100908,1132.9327932626136
px_000971,45.65,8.15,4,0.2,0.18126924692201818,906.3462346100908,1132.9327932626136
px_000972,45.65,8.25,4,0.2,0.18126924692201818,906.3462346100908,1132.9327932626136
px_000973,45.65,8.35,4,0.2,0.18126924692201818,906.3462346100908,1132.9327932626136
px_000974,45.65,8.45,4,0.2,0.18126924692201818,906.3462346100908,1132.9327932626136
px_000975,45.65,8.55,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000976,45.65,8.65,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000977,45.65,8.75,0,0.0,0.0,0.0,0.0
px_000978,45.65,8.85,0,0.0,0.0,0.0,0.0
px_000979,45.65,8.95,0,0.0,0.0,0.0,0.0
px_000980,45.65,9.05,0,0.0,0.0,0.0,0.0
px_000981,45.65,9.15,0,0.0,0.0,0.0,0.0
px_000982,45.65,9.25,0,0.0,0.0,0.0,0.0
px_000983,45.65,9.35,0,0.0,0.0,0.0,0.0
px_000984,45.65,9.45,0,0.0,0.0,0.0,0.0
px_000985,45.65,9.55,0,0.0,0.0,0.0,0.0
px_000986,45.65,9.65,0,0.0,0.0,0.0,0.0
px_000987,45.65,9.75,0,0.0,0.0,0.0,0.0
px_000988,45.65,9.85,0,0.0,0.0,0.0,0.0
px_000989,45.65,9.95,0,0.0,0.0,0.0,0.0
px_000990,45.65,10.05,0,0.0,0.0,0.0,0.0
px_000991,45.65,10.15,0,0.0,0.0,0.0,0.0
px_000992,45.65,10.25,0,0.0,0.0,0.0,0.0
px_000993,45.65,10.35,0,0.0,0.0,0.0,0.0
px_000994,45.65,10.45,0,0.0,0.0,0.0,0.0
px_000995,45.65,10.55,0,0.0,0.0,0.0,0.0
px_000996,45.65,10.65,0,0.0,0.0,0.0,0.0
px_000997,45.65,10.75,0,0.0,0.0,0.0,0.0
px_000998,45.65,10.85,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000999,45.65,10.95,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001000,45.65,11.05,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001001,45.65,11.15,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001002,45.65,11.25,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001003,45.65,11.35,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001004,45.65,11.45,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001005,45.65,11.55,0,0.0,0.0,0.0,0.0
px_001006,45.65,11.65,0,0.0,0.0,0.0,0.0
px_001007,45.65,11.75,0,0.0,0.0,0.0,0.0
px_001008,45.65,11.85,0,0.0,0.0,0.0,0.0
px_001009,45.65,11.95,0,0.0,0.0,0.0,0.0
px_001010,45.65,12.05,0,0.0,0.0,0.0,0.0
px_001011,45.65,12.15,0,0.0,0.0,0.0,0.0
px_001012,45.65,12.25,0,0.0,0.0,0.0,0.0
px_001013,45.65,12.35,0,0.0,0.0,0.0,0.0
px_001014,45.65,12.45,0,0.0,0.0,0.0,0.0
px_001015,45.65,12.55,0,0.0,0.0,0.0,0.0
px_001016,45.65,12.65,0,0.0,0.0,0.0,0.0
px_001017,45.65,12.75,0,0.0,0.0,0.0,0.0
px_001018,45.65,12.85,0,0.0,0.0,0.0,0.0
px_001019,45.65,12.95,0,0.0,0.0,0.0,0.0
px_001020,45.75,7.05,0,0.0,0.0,0.0,0.0
px_001021,45.75,7.15,0,0.0,0.0,0.0,0.0
px_001022,45.75,7.25,0,0.0,0.0,0.0,0.0
px_001023,45.75,7.35,0,0.0,0.0,0.0,0.0
px_001024,45.75,7.45,0,0.0,0.0,0.0,0.0
px_001025,45.75,7.55,0,0.0,0.0,0.0,0.0
px_001026,45.75,7.65,0,0.0,0.0,0.0,0.0
px_001027,45.75,7.75,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_001028,45.75,7.85,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_001029,45.75,7.95,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001030,45.75,8.05,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001031,45.75,8.15,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001032,45.75,8.25,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001033,45.75,8.35,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001034,45.75,8.45,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_001035,45.75,8.55,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_001036,45.75,8.65,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_001037,45.75,8.75,0,0.0,0.0,0.0,0.0
px_001038,45.75,8.85,0,0.0,0.0,0.0,0.0
px_001039,45.75,8.95,0,0.0,0.0,0.0,0.0
px_001040,45.75,9.05,0,0.0,0.0,0.0,0.0
px_001041,45.75,9.15,0,0.0,0.0,0.0,0.0
px_001042,45.75,9.25,0,0.0,0.0,0.0,0.0
px_001043,45.75,9.35,0,0.0,0.0,0.0,0.0
px_001044,45.75,9.45,0,0.0,0.0,0.0,0.0
px_001045,45.75,9.55,0,0.0,0.0,0.0,0.0
px_001046,45.75,9.65,0,0.0,0.0,0.0,0.0
px_001047,45.75,9.75,0,0.0,0.0,0.0,0.0
px_001048,45.75,9.85,0,0.0,0.0,0.0,0.0
px_001049,45.75,9.95,0,0.0,0.0,0.0,0.0
px_001050,45.75,10.05,0,0.0,0.0,0.0,0.0
px_001051,45.75,10.15,0,0.0,0.0,0.0,0.0
px_001052,45.75,10.25,0,0.0,0.0,0.0,0.0
px_001053,45.75,10.35,0,0.0,0.0,0.0,0.0
px_001054,45.75,10.45,0,0.0,0.0,0.0,0.0
px_001055,45.75,10.55,0,0.0,0.0,0.0,0.0
px_001056,45.75,10.65,0,0.0,0.0,0.0,0.0
px_001057,45.75,10.75,0,0.0,0.0,0.0,0.0
px_001058,45.75,10.85,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001059,45.75,10.95,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001060,45.75,11.05,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001061,45.75,11.15,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001062,45.75,11.25,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001063,45.75,11.35,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001064,45.75,11.45,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001065,45.75,11.55,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001066,45.75,11.65,0,0.0,0.0,0.0,0.0
px_001067,45.75,11.75,0,0.0,0.0,0.0,0.0
px_001068,45.75,11.85,0,0.0,0.0,0.0,0.0
px_001069,45.75,11.95,0,0.0,0.0,0.0,0.0
px_001070,45.75,12.05,0,0.0,0.0,0.0,0.0
px_001071,45.75,12.15,0,0.0,0.0,0.0,0.0
px_001072,45.75,12.25,0,0.0,0.0,0.0,0.0
px_001073,45.75,12.35,0,0.0,0.0,0.0,0.0
px_001074,45.75,12.45,0,0.0,0.0,0.0,0.0
px_001075,45.75,12.55,0,0.0,0.0,0.0,0.0
px_001076,45.75,12.65,0,0.0,0.0,0.0,0.0
px_001077,45.75,12.75,0,0.0,0.0,0.0,0.0
px_001078,45.75,12.85,0,0.0,0.0,0.0,0.0
px_001079,45.75,12.95,0,0.0,0.0,0.0,0.0
px_001080,45.85,7.05,0,0.0,0.0,0.0,0.0
px_001081,45.85,7.15,0,0.0,0.0,0.0,0.0
px_001082,45.85,7.25,0,0.0,0.0,0.0,0.0
px_001083,45.85,7.35,0,0.0,0.0,0.0,0.0
px_001084,45.85,7.45,0,0.0,0.0,0.0,0.0
px_001085,45.85,7.55,0,0.0,0.0,0.0,0.0
px_001086,45.85,7.65,0,0.0,0.0,0.0,0.0
px_001087,45.85,7.75,0,0.0,0.0,0.0,0.0
px_001088,45.85,7.85,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_001089,45.85,7.95,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_001090,45.85,8.05,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001091,45.85,8.15,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001092,45.85,8.25,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001093,45.85,8.35,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_001094,45.85,8.45,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_001095,45.85,8.55,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_001096,45.85,8.65,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_001097,45.85,8.75,0,0.0,0.0,0.0,0.0
px_001098,45.85,8.85,0,0.0,0.0,0.0,0.0
px_001099,45.85,8.95,0,0.0,0.0,0.0,0.0
px_001100,45.85,9.05,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_001101,45.85,9.15,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_001102,45.85,9.25,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_001103,45.85,9.35,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_001104,45.85,9.45,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_001105,45.85,9.55,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_001106,45.85,9.65,0,0.0,0.0,0.0,0.0
px_001107,45.85,9.75,0,0.0,0.0,0.0,0.0
px_001108,45.85,9.85,0,0.0,0.0,0.0,0.0
px_001109,45.85,9.95,0,0.0,0.0,0.0,0.0
px_001110,45.85,10.05,0,0.0,0.0,0.0,0.0
px_001111,45.85,10.15,0,0.0,0.0,0.0,0.0
px_001112,45.85,10.25,0,0.0,0.0,0.0,0.0
px_001113,45.85,10.35,0,0.0,0.0,0.0,0.0
px_001114,45.85,10.45,0,0.0,0.0,0.0,0.0
px_001115,45.85,10.55,0,0.0,0.0,0.0,0.0
px_001116,45.85,10.65,0,0.0,0.0,0.0,0.0
px_001117,45.85,10.75,0,0.0,0.0,0.0,0.0
px_001118,45.85,10.85,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001119,45.85,10.95,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001120,45.85,11.05,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001121,45.85,11.15,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001122,45.85,11.25,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001123,45.85,11.35,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001124,45.85,11.45,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001125,45.85,11.55,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_001126,45.85,11.65,0,0.0,0.0,0.0,0.0
px_001127,45.85,11.75,0,0.0,0.0,0.0,0.0
px_001128,45.85,11.85,0,0.0,0.0,0.0,0.0
px_001129,45.85,11.95,0,0.0,0.0,0.0,0.0
px_001130,45.85,12.05,0,0.0,0.0,0.0,0.0
px_001131,45.85,12.15,0,0.0,0.0,0.0,0.0
px_001132,45.85,12.25,0,0.0,0.0,0.0,0.0
px_001133,45.85,12.35,0,0.0,0.0,0.0,0.0
px_001134,45.85,12.45,0,0.0,0.0,0.0,0.0
px_001135,45.85,12.55,0,0.0,0.0,0.0,0.0
px_001136,45.85,12.65,0,0.0,0.0,0.0,0.0
px_001137,45.85,12.75,0,0.0,0.0,0.0,0.0
px_001138,45.85,12.85,0,0.0,0.0,0.0,0.0
px_001139,45.85,12.95,0,0.0,0.0,0.0,0.0
px_001140,45.95,7.05,0,0.0,0.0,0.0,0.0
px_001141,45.95,7.15,0,0.0,0.0,0.0,0.0
px_001142,45.95,7.25,0,0.0,0.0,0.0,0.0
px_001143,45.95,7.35,0,0.0,0.0,0.0,0.0
px_001144,45.95,7.45,0,0.0,0.0,0.0,0.0
px_001145,45.95,7.55,0,0.0,0.0,0.0,0.0
px_001146,45.95,7.65,0,0.0,0.0,0.0,0.0
px_001147,45.95,7.75,0,0.0,0.0,0.0,0.0
px_001148,45.95,7.85,0,0.0,0.0,0.0,0.0
px_001149,45.95,7.95,0,0.0,0.0,0.0,0.0
px_001150,45.95,8.05,0,0.0,0.0,0.0,0.0
px_001151,45.95,8.15,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_001152,45.95,8.25,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_001153,45.95,8.35,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_001154,45.95,8.45,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_001155,45.95,8.55,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_001156,45.95,8.65,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_001157,45.95,8.75,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_001158,45.95,8.85,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_001159,45.95,8.95,4,0.2,0.18126924692201818,906.3462346100908,1132.9327932626136
px_001160,45.95,9.05,4,0.2,0.18126924692201818,906.3462346100908,1132.9327932626136
px_001161,45.95,9.15,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_001162,45.95,9.25,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_001163,45.95,9.35,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_001164,45.95,9.45,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_001165,45.95,9.55,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_001166,45.95,9.65,0,0.0,0.0,0.0,0.0
px_001167,45.95,9.75,0,0.0,0.0,0.0,0.0
px_001168,45.95,9.85,0,0.0,0.0,0.0,0.0
px_001169,45.95,9.95,0,0.0,0.0,0.0,0.0
px_001170,45.95,10.05,0,0.0,0.0,0.0,0.0
px_001171,45.95,10.15,0,0.0,0.0,0.0,0.0
px_001172,45.95,10.25,0,0.0,0.0,0.0,0.0
px_001173,45.95,10.35,0,0.0,0.0,0.0,0.0
px_001174,45.95,10.45,0,0.0,0.0,0.0,0.0
px_001175,45.95,10.55,0,0.0,0.0,0.0,0.0
px_001176,45.95,10.65,0,0.0,0.0,0.0,0.0
px_001177,45.95,10.75,0,0.0,0.0,0.0,0.0
px_001178,45.95,10.85,0,0.0,0.0,0.0,0.0
px_001179,45.95,10.95,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_001180,45.95,11.05,4,0.2,0.18126924692201818,906.3462346100908,1132.9327932626136
px_001181,45.95,11.15,4,0.2,0.18126924692201818,906.3462346100908,1132.9327932626136
px_001182,45.95,11.25,4,0.2,0.18126924692201818,906.3462346100908,1132.9327932626136
px_001183,45.95,11.35,4,0.2,0.18126924692201818,906.3462346100908,1132.9327932626136
px_001184,45.95,11.45,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
